Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
2016-Jan-05 11:38:16	PI_4	577	2	0	642933	0	
2016-Jan-05 11:38:18	PI_4	578	2	2	1405754	0	0,1
2016-Jan-05 11:38:20	PI_4	579	2	0	642933	0	
2016-Jan-05 11:38:22	PI_4	580	2	2	1405754	0	0,1
2016-Jan-05 11:38:24	PI_4	581	2	2	1405754	0	0,1
2016-Jan-05 11:38:26	PI_4	582	2	0	642933	0	
2016-Jan-05 11:38:28	PI_4	583	2	0	642933	0	
2016-Jan-05 11:38:30	PI_4	584	2	0	642933	0	
2016-Jan-05 11:38:32	PI_4	585	2	2	1405754	0	0,1
2016-Jan-05 11:38:34	PI_4	586	2	0	642933	0	
2016-Jan-05 11:38:36	PI_4	587	2	0	642933	0	
2016-Jan-05 11:38:38	PI_4	588	2	0	642933	0	
2016-Jan-05 11:38:40	PI_4	589	2	0	642933	0	
2016-Jan-05 11:38:42	PI_4	590	2	0	642933	0	
2016-Jan-05 11:38:44	PI_4	591	2	0	642933	0	
